"i" "j" "cor" "p"
"5451" "cat_last12mnths" "p_visits_per_chg_yoy" -0.00221623397786834 -0.00221623397786834
"5452" "f_visits_per_chg_6_6" "p_visits_per_chg_yoy" 0.119063256395992 0.119063256395992
"5453" "f_visits_per_chg_yoy" "p_visits_per_chg_yoy" 0.762123305449801 0.762123305449801
"5454" "f_sales_per_chg_6_6" "p_visits_per_chg_yoy" 0.100148366085054 0.100148366085054
"5455" "f_sales_per_chg_yoy" "p_visits_per_chg_yoy" 0.60646727877297 0.60646727877297
"5456" "nf_visits_per_chg_6_6" "p_visits_per_chg_yoy" 0.075712197856868 0.075712197856868
"5457" "nf_visits_per_chg_yoy" "p_visits_per_chg_yoy" 0.6108576714894 0.6108576714894
"5458" "nf_sales_per_chg_6_6" "p_visits_per_chg_yoy" 0.0530324498457068 0.0530324498457068
"5459" "nf_sales_per_chg_yoy" "p_visits_per_chg_yoy" 0.466521822244345 0.466521822244345
"5460" "p_visits_per_chg_6_6" "p_visits_per_chg_yoy" 0.0951918480567074 0.0951918480567074
"5461" "churn_flag" "p_sales_per_chg_6_6" 0.0324071785974781 0.0324071785974781
"5462" "promo_sales_per" "p_sales_per_chg_6_6" -0.0107893717288907 -0.0107893717288907
"5463" "margin_per" "p_sales_per_chg_6_6" 0.0346431169052931 0.0346431169052931
"5464" "food_visits_per" "p_sales_per_chg_6_6" -0.0482817735057893 -0.0482817735057893
"5465" "food_sales_per" "p_sales_per_chg_6_6" -0.0266303979736747 -0.0266303979736747
"5466" "food_promo_per" "p_sales_per_chg_6_6" -0.0412274005121205 -0.0412274005121205
"5467" "non_food_promo_per" "p_sales_per_chg_6_6" -0.0251097864139015 -0.0251097864139015
"5468" "food_colli_per" "p_sales_per_chg_6_6" -0.00133751834306625 -0.00133751834306625
"5469" "food_pieces_per" "p_sales_per_chg_6_6" 0.00406543612176183 0.00406543612176183
"5470" "recency" "p_sales_per_chg_6_6" -0.105796861829624 -0.105796861829624
"5471" "sales" "p_sales_per_chg_6_6" -0.166518255280357 -0.166518255280357
"5472" "visits" "p_sales_per_chg_6_6" -0.169295636792719 -0.169295636792719
"5473" "sales_last_12months" "p_sales_per_chg_6_6" -0.149720270542136 -0.149720270542136
"5474" "visits_last_12months" "p_sales_per_chg_6_6" -0.159745232841029 -0.159745232841029
"5475" "tenure..in.days." "p_sales_per_chg_6_6" -0.0419578440080587 -0.0419578440080587
"5476" "Days.since.first.visit" "p_sales_per_chg_6_6" -0.060367990776082 -0.060367990776082
"5477" "sales_q1" "p_sales_per_chg_6_6" 0.0553987619995773 0.0553987619995773
"5478" "sales_q3" "p_sales_per_chg_6_6" -0.26595681276251 -0.26595681276251
"5479" "sales_q4" "p_sales_per_chg_6_6" -0.247975701572549 -0.247975701572549
"5480" "sales_last_6months" "p_sales_per_chg_6_6" 0.0190768371749942 0.0190768371749942
"5481" "visits_q1" "p_sales_per_chg_6_6" 0.0613110597642545 0.0613110597642545
"5482" "visits_q3" "p_sales_per_chg_6_6" -0.271608222269073 -0.271608222269073
"5483" "visits_q4" "p_sales_per_chg_6_6" -0.264979675791638 -0.264979675791638
"5484" "visits_last_6months" "p_sales_per_chg_6_6" 0.0111907066247726 0.0111907066247726
"5485" "visit_months" "p_sales_per_chg_6_6" -0.239258354003956 -0.239258354003956
"5486" "freq_last_6months" "p_sales_per_chg_6_6" -0.15560839298812 -0.15560839298812
"5487" "freq_last_12months" "p_sales_per_chg_6_6" 0.072028609804807 0.072028609804807
"5488" "freq" "p_sales_per_chg_6_6" 0.239335670356945 0.239335670356945
"5489" "freq_per_chg_yoy" "p_sales_per_chg_6_6" -0.0258331729680357 -0.0258331729680357
"5490" "freq_per_chg_6_6" "p_sales_per_chg_6_6" -0.195620764939211 -0.195620764939211
"5491" "sales_per_chg_yoy" "p_sales_per_chg_6_6" 0.0784534278383982 0.0784534278383982
"5492" "sales_per_chg_6_6" "p_sales_per_chg_6_6" 0.681625792593174 0.681625792593174
"5493" "sales_per_chg_q1_q2" "p_sales_per_chg_6_6" 0.0704961951588323 0.0704961951588323
"5494" "visits_per_chg_yoy" "p_sales_per_chg_6_6" 0.0757448156395963 0.0757448156395963
"5495" "visits_per_chg_6_6" "p_sales_per_chg_6_6" 0.595624650007199 0.595624650007199
"5496" "visits_per_chg_q1_q2" "p_sales_per_chg_6_6" 0.0993932444821723 0.0993932444821723
"5497" "basket" "p_sales_per_chg_6_6" -0.0725106144548196 -0.0725106144548196
"5498" "basket_q1" "p_sales_per_chg_6_6" 0.0365200799884045 0.0365200799884045
"5499" "basket_last_6months" "p_sales_per_chg_6_6" 0.0104440355217906 0.0104440355217906
"5500" "basket_last_12months" "p_sales_per_chg_6_6" -0.0665313604945356 -0.0665313604945356
"5501" "basket_per_chg_yoy" "p_sales_per_chg_6_6" 0.0727530409213632 0.0727530409213632
"5502" "basket_per_chg_6_6" "p_sales_per_chg_6_6" 0.314545317507342 0.314545317507342
"5503" "basket_per_chg_q1_q2" "p_sales_per_chg_6_6" 0.057467025520217 0.057467025520217
"5504" "consistency_mnth_cd" "p_sales_per_chg_6_6" -0.0921248087962341 -0.0921248087962341
"5505" "consistency_qtr_cd" "p_sales_per_chg_6_6" -0.214618510469081 -0.214618510469081
"5506" "expect_visit_flag" "p_sales_per_chg_6_6" -0.16396193152104 -0.16396193152104
"5507" "avg_main_cat" "p_sales_per_chg_6_6" -0.128031108852968 -0.128031108852968
"5508" "avg_main_cat_q1" "p_sales_per_chg_6_6" 0.0140545088222394 0.0140545088222394
"5509" "avg_main_cat_last_6months" "p_sales_per_chg_6_6" -0.0426858691795663 -0.0426858691795663
"5510" "avg_main_cat_last_12months" "p_sales_per_chg_6_6" -0.12672316241905 -0.12672316241905
"5511" "avg_no_art" "p_sales_per_chg_6_6" -0.120117500587422 -0.120117500587422
"5512" "avg_articles_q1" "p_sales_per_chg_6_6" 0.0120418284311016 0.0120418284311016
"5513" "avg_articles_last_6months" "p_sales_per_chg_6_6" -0.0361023372736894 -0.0361023372736894
"5514" "avg_articles_last_12months" "p_sales_per_chg_6_6" -0.115812461089254 -0.115812461089254
"5515" "avg_basket" "p_sales_per_chg_6_6" -0.0725106144548196 -0.0725106144548196
"5516" "avg_basket_q1" "p_sales_per_chg_6_6" 0.0365200799884045 0.0365200799884045
"5517" "avg_basket_last_6months" "p_sales_per_chg_6_6" 0.0104440355217906 0.0104440355217906
"5518" "avg_basket_last_12months" "p_sales_per_chg_6_6" -0.0665313604945356 -0.0665313604945356
"5519" "avg_main_cat_6_6" "p_sales_per_chg_6_6" 0.465384679361436 0.465384679361436
"5520" "avg_main_cat_q1_q2" "p_sales_per_chg_6_6" 0.0899606309822325 0.0899606309822325
"5521" "avg_main_cat_yoy" "p_sales_per_chg_6_6" 0.0305278861945596 0.0305278861945596
"5522" "avg_articles_6_6" "p_sales_per_chg_6_6" 0.263200451997329 0.263200451997329
"5523" "avg_articles_q1_q2" "p_sales_per_chg_6_6" 0.0952346327842054 0.0952346327842054
"5524" "avg_articles_yoy" "p_sales_per_chg_6_6" 0.04376728655765 0.04376728655765
"5525" "avg_basket_6_6" "p_sales_per_chg_6_6" 0.539013397186413 0.539013397186413
"5526" "avg_basket_q1_q2" "p_sales_per_chg_6_6" 0.057467025520217 0.057467025520217
"5527" "avg_basket_yoy" "p_sales_per_chg_6_6" 0.0727530409258924 0.0727530409258924
"5528" "total_coupon_disc" "p_sales_per_chg_6_6" -0.0731302257404648 -0.0731302257404648
"5529" "total_colli" "p_sales_per_chg_6_6" -0.162575403092973 -0.162575403092973
"5530" "total_pieces" "p_sales_per_chg_6_6" -0.16195911297948 -0.16195911297948
"5531" "distinct_categories" "p_sales_per_chg_6_6" -0.225295278402835 -0.225295278402835
"5532" "f_sales_q1" "p_sales_per_chg_6_6" 0.0432198144290062 0.0432198144290062
"5533" "f_sales_last6mnths" "p_sales_per_chg_6_6" 0.00511831041691478 0.00511831041691478
"5534" "f_sales_last12mnths" "p_sales_per_chg_6_6" -0.1477127966534 -0.1477127966534
"5535" "f_visits_q1" "p_sales_per_chg_6_6" 0.0587779254392074 0.0587779254392074
"5536" "f_visits_last6mnths" "p_sales_per_chg_6_6" 0.00972971345246235 0.00972971345246235
"5537" "f_visits_last12mnths" "p_sales_per_chg_6_6" -0.160266310970394 -0.160266310970394
"5538" "nf_sales_q1" "p_sales_per_chg_6_6" 0.0714486292792601 0.0714486292792601
"5539" "nf_sales_last6mnths" "p_sales_per_chg_6_6" 0.0670910234435188 0.0670910234435188
"5540" "nf_sales_last12mnths" "p_sales_per_chg_6_6" -0.106664739480261 -0.106664739480261
"5541" "nf_visits_q1" "p_sales_per_chg_6_6" 0.0458358322543041 0.0458358322543041
"5542" "nf_visits_last6mnths" "p_sales_per_chg_6_6" 0.00939253277834163 0.00939253277834163
"5543" "nf_visits_last12mnths" "p_sales_per_chg_6_6" -0.195727447264078 -0.195727447264078
"5544" "p_sales_q1" "p_sales_per_chg_6_6" 0.121467924886252 0.121467924886252
"5545" "p_sales_last6mnths" "p_sales_per_chg_6_6" 0.136347279529549 0.136347279529549
"5546" "p_sales_last12mnths" "p_sales_per_chg_6_6" -0.159060507168122 -0.159060507168122
"5547" "p_visits_q1" "p_sales_per_chg_6_6" 0.0746360402392952 0.0746360402392952
"5548" "p_visits_last6mnths" "p_sales_per_chg_6_6" 0.0374272851113854 0.0374272851113854
"5549" "p_visits_last12mnths" "p_sales_per_chg_6_6" -0.199882963666075 -0.199882963666075
"5550" "colli_q1" "p_sales_per_chg_6_6" 0.0568477137450669 0.0568477137450669
"5551" "colli_last6mnths" "p_sales_per_chg_6_6" 0.0186961917297667 0.0186961917297667
"5552" "colli_last12mnths" "p_sales_per_chg_6_6" -0.146031789834856 -0.146031789834856
"5553" "cat_q1" "p_sales_per_chg_6_6" 0.0525338529922682 0.0525338529922682
"5554" "cat_last6mnths" "p_sales_per_chg_6_6" 0.0271189928709658 0.0271189928709658
"5555" "cat_last12mnths" "p_sales_per_chg_6_6" -0.223038598990046 -0.223038598990046
"5556" "f_visits_per_chg_6_6" "p_sales_per_chg_6_6" 0.588961020110919 0.588961020110919
"5557" "f_visits_per_chg_yoy" "p_sales_per_chg_6_6" 0.0735617945750577 0.0735617945750577
"5558" "f_sales_per_chg_6_6" "p_sales_per_chg_6_6" 0.631419007495541 0.631419007495541
"5559" "f_sales_per_chg_yoy" "p_sales_per_chg_6_6" 0.0836727306455581 0.0836727306455581
"5560" "nf_visits_per_chg_6_6" "p_sales_per_chg_6_6" 0.484372725797812 0.484372725797812
"5561" "nf_visits_per_chg_yoy" "p_sales_per_chg_6_6" 0.0645732119986119 0.0645732119986119
"5562" "nf_sales_per_chg_6_6" "p_sales_per_chg_6_6" 0.481134414654281 0.481134414654281
"5563" "nf_sales_per_chg_yoy" "p_sales_per_chg_6_6" 0.0724527477121902 0.0724527477121902
"5564" "p_visits_per_chg_6_6" "p_sales_per_chg_6_6" 0.744606083084037 0.744606083084037
"5565" "p_visits_per_chg_yoy" "p_sales_per_chg_6_6" 0.076185475666158 0.076185475666158
"5566" "churn_flag" "p_sales_per_chg_yoy" 0.0804320429843133 0.0804320429843133
"5567" "promo_sales_per" "p_sales_per_chg_yoy" -0.0184720411729163 -0.0184720411729163
"5568" "margin_per" "p_sales_per_chg_yoy" 0.0705543187239632 0.0705543187239632
"5569" "food_visits_per" "p_sales_per_chg_yoy" -0.0773824470946002 -0.0773824470946002
"5570" "food_sales_per" "p_sales_per_chg_yoy" -0.0231698914597752 -0.0231698914597752
"5571" "food_promo_per" "p_sales_per_chg_yoy" 0.000788909138799987 0.000788909138799987
"5572" "non_food_promo_per" "p_sales_per_chg_yoy" -0.078236672655012 -0.078236672655012
"5573" "food_colli_per" "p_sales_per_chg_yoy" -0.0361436484588431 -0.0361436484588431
"5574" "food_pieces_per" "p_sales_per_chg_yoy" -0.0307373246581046 -0.0307373246581046
"5575" "recency" "p_sales_per_chg_yoy" 0.037913779711855 0.037913779711855
"5576" "sales" "p_sales_per_chg_yoy" -0.189596984492427 -0.189596984492427
"5577" "visits" "p_sales_per_chg_yoy" -0.235713159552325 -0.235713159552325
"5578" "sales_last_12months" "p_sales_per_chg_yoy" -0.058736648257744 -0.058736648257744
"5579" "visits_last_12months" "p_sales_per_chg_yoy" -0.0987807048113559 -0.0987807048113559
"5580" "tenure..in.days." "p_sales_per_chg_yoy" -0.150534191401934 -0.150534191401934
"5581" "Days.since.first.visit" "p_sales_per_chg_yoy" -0.364137102537578 -0.364137102537578
"5582" "sales_q1" "p_sales_per_chg_yoy" -0.0329228777499713 -0.0329228777499713
"5583" "sales_q3" "p_sales_per_chg_yoy" -0.0358857165806265 -0.0358857165806265
"5584" "sales_q4" "p_sales_per_chg_yoy" -0.0994840218820507 -0.0994840218820507
"5585" "sales_last_6months" "p_sales_per_chg_yoy" -0.040256259577942 -0.040256259577942
"5586" "visits_q1" "p_sales_per_chg_yoy" -0.0522710971203559 -0.0522710971203559
"5587" "visits_q3" "p_sales_per_chg_yoy" -0.0785421542956814 -0.0785421542956814
"5588" "visits_q4" "p_sales_per_chg_yoy" -0.136289533048015 -0.136289533048015
"5589" "visits_last_6months" "p_sales_per_chg_yoy" -0.063250955589141 -0.063250955589141
"5590" "visit_months" "p_sales_per_chg_yoy" -0.135956085721734 -0.135956085721734
"5591" "freq_last_6months" "p_sales_per_chg_yoy" 0.0281141610797828 0.0281141610797828
"5592" "freq_last_12months" "p_sales_per_chg_yoy" 0.054319116277005 0.054319116277005
"5593" "freq" "p_sales_per_chg_yoy" 0.311925166546721 0.311925166546721
"5594" "freq_per_chg_yoy" "p_sales_per_chg_yoy" -0.19927587857347 -0.19927587857347
"5595" "freq_per_chg_6_6" "p_sales_per_chg_yoy" 0.0253982040423565 0.0253982040423565
"5596" "sales_per_chg_yoy" "p_sales_per_chg_yoy" 0.618910273384318 0.618910273384318
"5597" "sales_per_chg_6_6" "p_sales_per_chg_yoy" 0.10232787286995 0.10232787286995
"5598" "sales_per_chg_q1_q2" "p_sales_per_chg_yoy" 0.0285926356647005 0.0285926356647005
"5599" "visits_per_chg_yoy" "p_sales_per_chg_yoy" 0.5549623122217 0.5549623122217
"5600" "visits_per_chg_6_6" "p_sales_per_chg_yoy" 0.0962442358725585 0.0962442358725585
"5601" "visits_per_chg_q1_q2" "p_sales_per_chg_yoy" 0.018365476512862 0.018365476512862
"5602" "basket" "p_sales_per_chg_yoy" -0.032335330815446 -0.032335330815446
"5603" "basket_q1" "p_sales_per_chg_yoy" -0.0220903548726454 -0.0220903548726454
"5604" "basket_last_6months" "p_sales_per_chg_yoy" -0.002475485810847 -0.002475485810847
"5605" "basket_last_12months" "p_sales_per_chg_yoy" 0.0101817463534972 0.0101817463534972
"5606" "basket_per_chg_yoy" "p_sales_per_chg_yoy" 0.426329037113611 0.426329037113611
"5607" "basket_per_chg_6_6" "p_sales_per_chg_yoy" 0.0273409299284049 0.0273409299284049
"5608" "basket_per_chg_q1_q2" "p_sales_per_chg_yoy" 0.0165730626107932 0.0165730626107932
"5609" "consistency_mnth_cd" "p_sales_per_chg_yoy" -0.0739935857014417 -0.0739935857014417
"5610" "consistency_qtr_cd" "p_sales_per_chg_yoy" -0.108114808504291 -0.108114808504291
"5611" "expect_visit_flag" "p_sales_per_chg_yoy" -0.0917900101311347 -0.0917900101311347
"5612" "avg_main_cat" "p_sales_per_chg_yoy" -0.105610862571439 -0.105610862571439
"5613" "avg_main_cat_q1" "p_sales_per_chg_yoy" -0.0490410582522784 -0.0490410582522784
"5614" "avg_main_cat_last_6months" "p_sales_per_chg_yoy" -0.0473882556829307 -0.0473882556829307
"5615" "avg_main_cat_last_12months" "p_sales_per_chg_yoy" -0.0552222425594675 -0.0552222425594675
"5616" "avg_no_art" "p_sales_per_chg_yoy" -0.0903257896333062 -0.0903257896333062
"5617" "avg_articles_q1" "p_sales_per_chg_yoy" -0.0460320530635737 -0.0460320530635737
"5618" "avg_articles_last_6months" "p_sales_per_chg_yoy" -0.0441109821644463 -0.0441109821644463
"5619" "avg_articles_last_12months" "p_sales_per_chg_yoy" -0.0455461656465821 -0.0455461656465821
"5620" "avg_basket" "p_sales_per_chg_yoy" -0.032335330815446 -0.032335330815446
"5621" "avg_basket_q1" "p_sales_per_chg_yoy" -0.0220903548726454 -0.0220903548726454
"5622" "avg_basket_last_6months" "p_sales_per_chg_yoy" -0.002475485810847 -0.002475485810847
"5623" "avg_basket_last_12months" "p_sales_per_chg_yoy" 0.0101817463534972 0.0101817463534972
"5624" "avg_main_cat_6_6" "p_sales_per_chg_yoy" 0.0735167465423022 0.0735167465423022
"5625" "avg_main_cat_q1_q2" "p_sales_per_chg_yoy" -0.00537370956115926 -0.00537370956115926
"5626" "avg_main_cat_yoy" "p_sales_per_chg_yoy" 0.357454499465412 0.357454499465412
"5627" "avg_articles_6_6" "p_sales_per_chg_yoy" 0.0322278915420732 0.0322278915420732
"5628" "avg_articles_q1_q2" "p_sales_per_chg_yoy" 0.000656906739146183 0.000656906739146183
"5629" "avg_articles_yoy" "p_sales_per_chg_yoy" 0.376184737687183 0.376184737687183
"5630" "avg_basket_6_6" "p_sales_per_chg_yoy" 0.0729479755289059 0.0729479755289059
"5631" "avg_basket_q1_q2" "p_sales_per_chg_yoy" 0.0165730626107932 0.0165730626107932
"5632" "avg_basket_yoy" "p_sales_per_chg_yoy" 0.426329037120246 0.426329037120246
"5633" "total_coupon_disc" "p_sales_per_chg_yoy" -0.0445591494753813 -0.0445591494753813
"5634" "total_colli" "p_sales_per_chg_yoy" -0.200712988377442 -0.200712988377442
"5635" "total_pieces" "p_sales_per_chg_yoy" -0.200975909359458 -0.200975909359458
"5636" "distinct_categories" "p_sales_per_chg_yoy" -0.294613833930642 -0.294613833930642
"5637" "f_sales_q1" "p_sales_per_chg_yoy" -0.0397426528597322 -0.0397426528597322
"5638" "f_sales_last6mnths" "p_sales_per_chg_yoy" -0.0468029519634964 -0.0468029519634964
"5639" "f_sales_last12mnths" "p_sales_per_chg_yoy" -0.065836458189106 -0.065836458189106
"5640" "f_visits_q1" "p_sales_per_chg_yoy" -0.0536579440036634 -0.0536579440036634
"5641" "f_visits_last6mnths" "p_sales_per_chg_yoy" -0.0648410200091056 -0.0648410200091056
"5642" "f_visits_last12mnths" "p_sales_per_chg_yoy" -0.100699343341428 -0.100699343341428
"5643" "nf_sales_q1" "p_sales_per_chg_yoy" -0.00786158169601945 -0.00786158169601945
"5644" "nf_sales_last6mnths" "p_sales_per_chg_yoy" -0.00314165456504626 -0.00314165456504626
"5645" "nf_sales_last12mnths" "p_sales_per_chg_yoy" -0.0135162223361131 -0.0135162223361131
"5646" "nf_visits_q1" "p_sales_per_chg_yoy" -0.0446547217138256 -0.0446547217138256
"5647" "nf_visits_last6mnths" "p_sales_per_chg_yoy" -0.0539348818832581 -0.0539348818832581
"5648" "nf_visits_last12mnths" "p_sales_per_chg_yoy" -0.0933051513903697 -0.0933051513903697
"5649" "p_sales_q1" "p_sales_per_chg_yoy" 0.00169392683791185 0.00169392683791185
"5650" "p_sales_last6mnths" "p_sales_per_chg_yoy" 0.0101701827928831 0.0101701827928831
"5651" "p_sales_last12mnths" "p_sales_per_chg_yoy" 0.00392784598810594 0.00392784598810594
"5652" "p_visits_q1" "p_sales_per_chg_yoy" -0.0507562165756398 -0.0507562165756398
"5653" "p_visits_last6mnths" "p_sales_per_chg_yoy" -0.0609673779979867 -0.0609673779979867
"5654" "p_visits_last12mnths" "p_sales_per_chg_yoy" -0.100077655176513 -0.100077655176513
"5655" "colli_q1" "p_sales_per_chg_yoy" -0.0400286521442456 -0.0400286521442456
"5656" "colli_last6mnths" "p_sales_per_chg_yoy" -0.0482973856520372 -0.0482973856520372
"5657" "colli_last12mnths" "p_sales_per_chg_yoy" -0.074577817959607 -0.074577817959607
"5658" "cat_q1" "p_sales_per_chg_yoy" -0.0623611696677672 -0.0623611696677672
"5659" "cat_last6mnths" "p_sales_per_chg_yoy" -0.0722697585988591 -0.0722697585988591
"5660" "cat_last12mnths" "p_sales_per_chg_yoy" -0.101269442402624 -0.101269442402624
"5661" "f_visits_per_chg_6_6" "p_sales_per_chg_yoy" 0.0958030263363078 0.0958030263363078
"5662" "f_visits_per_chg_yoy" "p_sales_per_chg_yoy" 0.55016605276416 0.55016605276416
"5663" "f_sales_per_chg_6_6" "p_sales_per_chg_yoy" 0.101575683399776 0.101575683399776
"5664" "f_sales_per_chg_yoy" "p_sales_per_chg_yoy" 0.545904978153088 0.545904978153088
"5665" "nf_visits_per_chg_6_6" "p_sales_per_chg_yoy" 0.076639231309343 0.076639231309343
"5666" "nf_visits_per_chg_yoy" "p_sales_per_chg_yoy" 0.494021390340676 0.494021390340676
"5667" "nf_sales_per_chg_6_6" "p_sales_per_chg_yoy" 0.0665703702779134 0.0665703702779134
"5668" "nf_sales_per_chg_yoy" "p_sales_per_chg_yoy" 0.473148980261233 0.473148980261233
"5669" "p_visits_per_chg_6_6" "p_sales_per_chg_yoy" 0.0622895711443306 0.0622895711443306
"5670" "p_visits_per_chg_yoy" "p_sales_per_chg_yoy" 0.779986548677498 0.779986548677498
"5671" "p_sales_per_chg_6_6" "p_sales_per_chg_yoy" 0.105252530608896 0.105252530608896
"5672" "churn_flag" "cat_per_chg_6_6" 0.00360806478376697 0.00360806478376697
"5673" "promo_sales_per" "cat_per_chg_6_6" -0.0317735515324053 -0.0317735515324053
"5674" "margin_per" "cat_per_chg_6_6" 0.0688583115100672 0.0688583115100672
"5675" "food_visits_per" "cat_per_chg_6_6" -0.0445860669030335 -0.0445860669030335
"5676" "food_sales_per" "cat_per_chg_6_6" -0.0241755914220997 -0.0241755914220997
